ID,SMILES,mib_vol,LogP_Jchem,pKa_uncap
9049,c1(cc(CC)c(c(c1)N)[C@H](N)C(=O)O)C,200.374,-0.820130135,1.701839031
9059,c1(cc(CC)c(c(c1)C)[C@@H](N)C(=O)O)N,200.374,-0.83439079,2.510707215
9067,c1(c(c(N)c(cc1C)[C@@H](N)C(=O)O)C)C,200.133,-0.750246481,2.32957525
9091,c1(c(c(C)c(cc1N)[C@H](N)C(=O)O)C)C,200.133,-0.764616651,2.509073622
9103,c1(c(c(C)c(cc1C)[C@H](N)C(=O)O)N)C,200.133,-0.760980043,2.499014725
9109,c1(c(c(cc(c1C)[C@@H](N)C(=O)O)C)N)C,200.133,-0.762276535,2.531152716
9127,c1(c(cc(N)c(c1C)[C@H](N)C(=O)O)C)C,200.133,-0.74988223,2.415691096
9133,c1(c(cc(C)c(c1N)[C@@H](N)C(=O)O)C)C,200.133,-0.749133149,2.29581437
9137,c1(c(cc(C)c(c1C)[C@H](N)C(=O)O)N)C,200.133,-0.764535427,2.548139777
9151,c1(c(cc(C)c(c1C)[C@@H](N)C(=O)O)C)N,200.133,-0.762481671,2.5182857
9157,c1(c(C)c(c(c(c1)C)N)[C@@H](N)C(=O)O)C,200.133,-0.749419411,2.332048076
9161,c1(c(C)c(c(c(c1)N)C)[C@H](N)C(=O)O)C,200.133,-0.764713179,2.522675841
9173,c1(c(cc(cc1)[C@@H](N)C(=O)O)C)CNC,201.487,-1.784293046,2.401417843
9181,c1(c(ccc(c1)[C@H](N)C(=O)O)C)CNC,201.487,-1.780710404,2.397744556
9187,c1(c(cc(cc1)[C@H](N)C(=O)O)NC)CC,201.487,-1.044680503,2.4697808
9199,c1(c(ccc(c1)[C@@H](N)C(=O)O)NC)CC,201.487,-1.046162955,2.500521018
9203,c1(c(C)c(ccc1)[C@@H](N)C(=O)O)CNC,201.487,-1.779689651,2.404744197
9209,c1(c(NC)c(ccc1)[C@H](N)C(=O)O)CC,201.487,-1.031173203,2.192765004
9221,c1(c(CNC)c(ccc1)[C@H](N)C(=O)O)C,201.487,-1.773314565,2.39208644
9227,c1(c(CC)c(ccc1)[C@H](N)C(=O)O)NC,201.487,-1.044748894,2.484813511
9239,c1(cc(cc(c1)[C@@H](N)C(=O)O)C)CNC,201.487,-1.7806247,2.394647894
9241,c1(cc(cc(c1)[C@H](N)C(=O)O)NC)CC,201.487,-1.046324647,2.476147952
9257,c1(cc(C)c(cc1)[C@H](N)C(=O)O)CNC,201.487,-1.782479856,2.404048312
9277,c1(cc(NC)c(cc1)[C@@H](N)C(=O)O)CC,201.487,-1.032838356,1.654175841
9281,c1(ccc(C)c(c1)[C@H](N)C(=O)O)CNC,201.487,-1.778607298,2.400603884
9283,c1(ccc(NC)c(c1)[C@H](N)C(=O)O)CC,201.487,-1.031823374,2.317973852
9293,c1(cc(CNC)c(cc1)[C@H](N)C(=O)O)C,201.487,-1.773957312,2.387864825
9311,c1(ccc(CNC)c(c1)[C@H](N)C(=O)O)C,201.487,-1.773055019,2.387821919
9319,c1(cc(CC)c(cc1)[C@@H](N)C(=O)O)NC,201.487,-1.046764445,2.508961242
9323,c1(ccc(CC)c(c1)[C@H](N)C(=O)O)NC,201.487,-1.04754961,2.480581863
9337,c1(cccc(C)c1[C@H](N)C(=O)O)CNC,201.487,-1.773218416,2.394749312
9341,c1(cccc(NC)c1[C@@H](N)C(=O)O)CC,201.487,-1.031902145,1.66024507
9343,c1(c(cc(cc1)[C@H](N)C(=O)O)N)C(C)C,200.399,-1.061020583,1.682297006
9349,c1(c(ccc(c1)[C@@H](N)C(=O)O)N)C(C)C,200.399,-1.061527003,1.681777033
9371,c1(c(N)c(ccc1)[C@@H](N)C(=O)O)C(C)C,200.399,-1.046129219,1.577619837
9377,c1(c(C(C)C)c(ccc1)[C@@H](N)C(=O)O)N,200.399,-1.061250299,1.68869011
9391,c1(cc(cc(c1)[C@H](N)C(=O)O)N)C(C)C,200.399,-1.062609876,1.668949483
9397,c1(cc(N)c(cc1)[C@H](N)C(=O)O)C(C)C,200.399,-1.046986458,1.631588033
9403,c1(ccc(N)c(c1)[C@@H](N)C(=O)O)C(C)C,200.399,-1.047344979,1.637200959
9413,c1(cc(C(C)C)c(cc1)[C@@H](N)C(=O)O)N,200.399,-1.064212766,1.671912427
9419,c1(ccc(C(C)C)c(c1)[C@@H](N)C(=O)O)N,200.399,-1.063762632,1.66984333
9421,c1(cccc(N)c1[C@H](N)C(=O)O)C(C)C,200.399,-1.045929981,1.638704492
9431,c1(C(C)(C)N)ccc(cc1)[C@@H](N)C(=O)O,200.075,-1.834163782,2.361358598
9433,c1(C(C)(C)N)cccc(c1)[C@H](N)C(=O)O,200.075,-1.826635265,2.356071892
9437,c1(C(C)(C)N)ccccc1[C@@H](N)C(=O)O,200.075,-1.811654429,2.344167914
9439,c1(ccc(cc1)[C@@H](N)C(=O)O)CN(C)C,201.869,-2.049196234,2.355647766
9461,c1(cccc(c1)[C@@H](N)C(=O)O)CN(C)C,201.869,-2.050506754,2.350204611
9463,c1(ccccc1[C@H](N)C(=O)O)CN(C)C,201.869,-2.058174459,2.340293413
9467,c1(c(cc(cc1)[C@H](N)C(=O)O)N(C)C)C,201.628,-0.856556744,2.443758181
9473,c1(c(ccc(c1)[C@H](N)C(=O)O)N(C)C)C,201.628,-0.857368247,2.470649138
9479,c1(c(N(C)C)c(ccc1)[C@H](N)C(=O)O)C,201.628,-0.841643029,2.307972074
9491,c1(c(C)c(ccc1)[C@H](N)C(=O)O)N(C)C,201.628,-0.856789069,2.459042673
9497,c1(cc(cc(c1)[C@H](N)C(=O)O)N(C)C)C,201.628,-0.856408605,2.445698792
9511,c1(cc(N(C)C)c(cc1)[C@H](N)C(=O)O)C,201.628,-0.841479186,2.302383099
9521,c1(ccc(N(C)C)c(c1)[C@@H](N)C(=O)O)C,201.628,-0.842665898,2.310710804
9533,c1(cc(C)c(cc1)[C@@H](N)C(=O)O)N(C)C,201.628,-0.85726254,2.477755309
9539,c1(ccc(C)c(c1)[C@H](N)C(=O)O)N(C)C,201.628,-0.858333219,2.447526944
9547,c1(cccc(N(C)C)c1[C@H](N)C(=O)O)C,201.628,-0.840668709,2.312575254
9551,c1(ccccc1)CN[C@H](C)[C@H](N)C(=O)O,201.754,-1.583609172,1.947652353
9587,c1(ccccc1)C[C@H](NC)[C@@H](N)C(=O)O,201.754,-1.696555428,1.975293243
9601,c1(ccccc1)N[C@H](CC)[C@@H](N)C(=O)O,201.754,-0.983675815,1.689706461
9613,c1(ccccc1)NC[C@H](C)[C@H](N)C(=O)O,201.754,-1.386014537,2.600243666
9619,c1(ccccc1)[C@H](CNC)[C@@H](N)C(=O)O,201.754,-2.111246618,2.530167595
9623,c1(ccccc1)[C@H](C)[C@H](N)[C@@H](N)C(=O)O,200.666,-1.587947385,2.227618022
9629,c1(ccccc1)[C@@H](N)[C@H](C)[C@@H](N)C(=O)O,200.666,-1.792541503,2.526840468
9631,c1(ccccc1)N(C)[C@@H](C)[C@@H](N)C(=O)O,201.895,-0.87020773,1.474583334
9643,c1(ccccc1)[C@H](N(C)C)[C@@H](N)C(=O)O,201.895,-1.521144084,1.813604472
9649,c1(ccccc1)[C@@H](NC)C[C@@H](N)C(=O)O,201.754,-1.932708091,2.512545659
9661,c1([C@](C)(N)C[C@H](N)C(=O)O)ccccc1,200.316,-1.978395752,2.517917519
9677,c1(ccccc1)CN(C)C[C@@H](N)C(=O)O,202.11,-1.570872841,1.829982031
9679,c1(ccccc1)N(CC[C@@H](N)C(=O)O)C,202.11,-1.232069496,2.593824754
9689,c1(ccccc1)NC(C)(C)[C@H](N)C(=O)O,201.189,-1.225813451,1.675087665
9697,c1(ccccc1)[C@@](C)(NC)[C@@H](N)C(=O)O,201.189,-1.664639854,1.926713157
9719,c1(ccccc1)C[C@](C)(N)[C@@H](N)C(=O)O,200.316,-1.67236289,2.236340706
9721,c1(ccccc1)[C@](CC)(N)[C@@H](N)C(=O)O,200.316,-1.441648819,2.185893094
9733,c1(ccccc1)[C@](CN)(C)[C@@H](N)C(=O)O,200.316,-1.970974578,2.538004536
9739,c1(ccc(cc1)[C@@H](N)C(=O)O)CCNC,201.728,-2.000631515,2.20768945
9743,c1(cccc(c1)[C@@H](N)C(=O)O)CCNC,201.728,-1.996032517,2.444775336
9749,c1(ccc(cc1)[C@@H](N)C(=O)O)NCCC,201.728,-1.128399368,2.238867865
9767,c1(cccc(c1)[C@H](N)C(=O)O)NCCC,201.728,-1.126030226,2.453054149
9769,c1(ccccc1[C@H](N)C(=O)O)CCNC,201.728,-1.982055555,2.442769161
9781,c1(ccccc1[C@H](N)C(=O)O)NCCC,201.728,-1.110283909,2.291562157
9787,c1(ccc(cc1)[C@H](N)C(=O)O)[C@@H](CN)C,200.64,-1.885682114,2.439785263
9791,c1(ccc(cc1)[C@H](N)C(=O)O)[C@@H](CC)N,200.64,-1.609897187,2.366799859
9803,c1(cccc(c1)[C@@H](N)C(=O)O)[C@@H](CN)C,200.64,-1.883245499,2.438995327
9811,c1(cccc(c1)[C@H](N)C(=O)O)[C@@H](CC)N,200.64,-1.604179412,2.361636024
9817,c1(ccccc1[C@H](N)C(=O)O)[C@@H](CN)C,200.64,-1.87182476,2.439076652
9829,c1(ccccc1[C@@H](N)C(=O)O)[C@@H](CC)N,200.64,-1.593531433,2.350002545
9833,c1(c(cc(cc1)[C@@H](N)C(=O)O)CN)CC,200.614,-1.624255678,2.392604334
9839,c1(c(cc(cc1)[C@H](N)C(=O)O)CC)CN,200.614,-1.627699122,2.398900825
9851,c1(c(cc(cc1)[C@@H](N)C(=O)O)C)CCN,200.614,-1.746954691,2.484354292
9857,c1(c(ccc(c1)[C@H](N)C(=O)O)C)CCN,200.614,-1.744264945,2.482824737
9859,c1(c(cc(cc1)[C@H](N)C(=O)O)N)CCC,200.614,-0.903483002,1.690921689
9871,c1(c(ccc(c1)[C@@H](N)C(=O)O)N)CCC,200.614,-0.899598569,2.445628748
9883,c1(c(CN)c(ccc1)[C@@H](N)C(=O)O)CC,200.614,-1.619694097,2.380838064
9887,c1(c(CC)c(ccc1)[C@@H](N)C(=O)O)CN,200.614,-1.621410022,2.399440046
9901,c1(c(C)c(ccc1)[C@H](N)C(=O)O)CCN,200.614,-1.738402936,2.488992638
9907,c1(c(N)c(ccc1)[C@@H](N)C(=O)O)CCC,200.614,-0.888494353,1.596343763
9923,c1(c(CCN)c(ccc1)[C@@H](N)C(=O)O)C,200.614,-1.73284906,2.482792516
9929,c1(c(CCC)c(ccc1)[C@H](N)C(=O)O)N,200.614,-0.903693051,1.697110153
9931,c1(cc(cc(c1)[C@@H](N)C(=O)O)CN)CC,200.614,-1.619279174,2.390404813
9941,c1(cc(cc(c1)[C@@H](N)C(=O)O)C)CCN,200.614,-1.745342155,2.483721038
9949,c1(cc(cc(c1)[C@H](N)C(=O)O)N)CCC,200.614,-0.905120676,1.676952355
9967,c1(cc(CN)c(cc1)[C@H](N)C(=O)O)CC,200.614,-1.613873846,2.377331376
9973,c1(cc(CC)c(cc1)[C@@H](N)C(=O)O)CN,200.614,-1.619593787,2.402259964
10007,c1(cc(C)c(cc1)[C@H](N)C(=O)O)CCN,200.614,-1.740856435,2.490253578
10009,c1(cc(N)c(cc1)[C@H](N)C(=O)O)CCC,200.614,-0.889325925,1.641672532
10037,c1(ccc(CN)c(c1)[C@H](N)C(=O)O)CC,200.614,-1.613687465,2.377388943
10039,c1(ccc(CC)c(c1)[C@@H](N)C(=O)O)CN,200.614,-1.616000815,2.396018303
10061,c1(ccc(C)c(c1)[C@H](N)C(=O)O)CCN,200.614,-1.73728543,2.485438209
10067,c1(ccc(N)c(c1)[C@H](N)C(=O)O)CCC,200.614,-0.889784751,1.647336196
10069,c1(cc(CCN)c(cc1)[C@H](N)C(=O)O)C,200.614,-1.73308137,2.482898314
10079,c1(ccc(CCN)c(c1)[C@H](N)C(=O)O)C,200.614,-1.731688274,2.47921748
10091,c1(cc(CCC)c(cc1)[C@H](N)C(=O)O)N,200.614,-0.90681642,1.679801283
10093,c1(ccc(CCC)c(c1)[C@H](N)C(=O)O)N,200.614,-0.906378294,1.677760216
10099,c1(cccc(CN)c1[C@H](N)C(=O)O)CC,200.614,-1.611593295,2.38447493
10103,c1(cccc(C)c1[C@H](N)C(=O)O)CCN,200.614,-1.727469587,2.488988139
10111,c1(cccc(N)c1[C@H](N)C(=O)O)CCC,200.614,-0.888378984,1.648589442
10133,c1(ccccc1)CC[C@H](N)[C@@H](N)C(=O)O,200.881,-1.505764935,2.293329321
10139,c1(ccccc1)C[C@@H](CN)[C@@H](N)C(=O)O,200.881,-1.965639576,2.561517535
10141,c1(ccccc1)[C@H](CCN)[C@H](N)C(=O)O,200.881,-2.193140456,2.574842077
10151,c1(ccccc1)CCNC[C@H](N)C(=O)O,201.969,-1.757525174,1.939652911
10159,c1(ccccc1)CNCC[C@@H](N)C(=O)O,201.969,-1.991951943,2.439394876
10163,c1(ccccc1)NCCC[C@H](N)C(=O)O,201.969,-1.351582816,2.562660803
10169,c1(ccccc1)[C@@H](CC[C@H](N)C(=O)O)N,200.881,-2.017648399,2.554085226
10177,c1(ccccc1)[C@H](CN)C[C@@H](N)C(=O)O,200.881,-2.250936912,2.579592625
10181,c1(ccccc1)C[C@@H](N)C[C@@H](N)C(=O)O,200.881,-1.95057551,2.603616291
10193,c1(c(cccc1)CC[C@@H](N)C(=O)O)CN,200.855,-1.980473148,2.524461497
10211,c1(c(cccc1)N)CCC[C@@H](N)C(=O)O,200.855,-1.12906315,1.863520827
10223,c1(c(cccc1)C[C@@H](N)C(=O)O)CCN,200.855,-2.110576597,2.590315022
10243,c1(cc(ccc1)CC[C@H](N)C(=O)O)CN,200.855,-1.988565795,2.524456572
10247,c1(cc(ccc1)N)CCC[C@H](N)C(=O)O,200.855,-1.13641324,1.846658742
10253,c1(cc(ccc1)C[C@@H](N)C(=O)O)CCN,200.855,-2.108485253,2.589033534
10259,c1(ccc(cc1)CC[C@H](N)C(=O)O)CN,200.855,-1.991516656,2.364337845
10267,c1(ccc(cc1)N)CCC[C@H](N)C(=O)O,200.855,-1.127484908,2.470419277
10271,c1(ccc(cc1)C[C@H](N)C(=O)O)CCN,200.855,-2.106956081,2.42771228
10273,c1(ccc(cc1)[C@@H](N)C(=O)O)CCCN,200.855,-1.797548704,2.300673645
10289,c1(cccc(c1)[C@H](N)C(=O)O)CCCN,200.855,-1.797166537,2.461578684
10301,c1(ccccc1[C@@H](N)C(=O)O)CCCN,200.855,-1.789270886,2.467122089
10303,c12c(cccc1N[C@H](C2)[C@@H](N)C(=O)O)C,190.912,-1.309465774,1.315635687
10313,c12c(cccc1[C@@H](NC2)[C@H](N)C(=O)O)C,190.912,-1.644942401,1.791381989
10321,c12c(cccc1C)C[C@@H](N2)[C@H](N)C(=O)O,190.912,-1.309423905,2.725190764
10331,c12c(cccc1[C@@H](CN2)[C@@H](N)C(=O)O)C,190.912,-1.709818159,2.350153518
10333,c12c(cccc1C)CN[C@@H]2[C@H](N)C(=O)O,190.912,-1.643794871,1.791585601
10337,c12c(cccc1NC[C@@H]2[C@@H](N)C(=O)O)C,190.912,-1.710200483,2.373081763
10343,c12c(ccc(c1)C)N[C@H](C2)[C@H](N)C(=O)O,190.912,-1.309650874,1.438198408
10357,c12c(cc(cc1)C)N[C@@H](C2)[C@H](N)C(=O)O,190.912,-1.309471793,1.312178647
10369,c12c(ccc(c1)C)[C@@H](NC2)[C@H](N)C(=O)O,190.912,-1.639991981,1.784125898
10391,c12c(cc(cc1)C)[C@@H](NC2)[C@@H](N)C(=O)O,190.912,-1.642274486,1.78471072
10399,c12c(ccc(c1)C)[C@H](CN2)[C@@H](N)C(=O)O,190.912,-1.710216588,2.369825799
10427,c12c(cc(cc1)C)[C@H](CN2)[C@H](N)C(=O)O,190.912,-1.71144673,2.385410837
10429,c12c(cccc1)N[C@H]([C@@H]2C)[C@H](N)C(=O)O,190.938,-1.458003207,2.732574909
10433,c12c(cccc1)N[C@](C2)(C)[C@@H](N)C(=O)O,190.588,-1.542584601,2.712924509
10453,c12c(cccc1)[C@@](C)(NC2)[C@@H](N)C(=O)O,190.588,-1.869525388,1.744376023
10457,c12c(cccc1)[C@](CN2)(C)[C@@H](N)C(=O)O,190.588,-1.729987621,2.322634625
10459,c12c(cccc1)N(C)[C@H](C2)[C@H](N)C(=O)O,191.294,-1.187628201,2.466876401
10463,c12c(cccc1)[C@H](N(C2)C)[C@H](N)C(=O)O,191.294,-1.666854607,1.622221972
10477,c12c(cccc1)[C@@H](CN2C)[C@H](N)C(=O)O,191.294,-1.589871797,1.587037113
10487,c1(c(cccc1)[C@H](C)[C@@H](N)C(=O)O)C=N,194.848,-1.57295597,2.139270418
10499,c1(c(cccc1)[C@@H](C=N)[C@@H](N)C(=O)O)C,194.848,-1.777596762,2.290379169
10501,c1(cc(ccc1)[C@@H](C)[C@H](N)C(=O)O)C=N,194.848,-1.568706585,2.13582602
10513,c1(ccc(cc1)[C@@H](C)[C@@H](N)C(=O)O)C=N,194.848,-1.56830668,2.135303234
10529,c1(cc(ccc1)[C@@H](C=N)[C@@H](N)C(=O)O)C,194.848,-1.779005254,2.288027978
10531,c1(ccc(cc1)[C@@H](C=N)[C@@H](N)C(=O)O)C,194.848,-1.775445815,2.287080608
10559,c1(c(cccc1C[C@H](N)C(=O)O)C)C=N,194.822,-1.425450287,2.180624122
10567,c1(c(cccc1C[C@H](N)C(=O)O)C=N)C,194.822,-1.420836236,2.17892249
10589,c1(c(cccc1)NC)/C=C/[C@@H](N)C(=O)O,195.541,-1.400586651,1.663313648
10597,c1(cc(ccc1)NC)/C=C/[C@H](N)C(=O)O,195.541,-1.39450819,2.475446837
10601,c1(ccc(cc1)NC)/C=C\[C@@H](N)C(=O)O,195.541,-1.396073256,2.211166575
10607,c1(c(cccc1N)C)/C=C/[C@H](N)C(=O)O,194.428,-1.18546672,1.704321635
10613,c1(c(cccc1N)/C=C/[C@H](N)C(=O)O)C,194.428,-1.181560431,2.477329275
10627,c1(c(cccc1C)/C=C/[C@@H](N)C(=O)O)N,194.428,-1.182828855,1.719686265
10631,c1(c(ccc(c1)N)C)/C=C/[C@H](N)C(=O)O,194.428,-1.182881577,2.473268503
10639,c1(c(cc(cc1)N)C)/C=C/[C@H](N)C(=O)O,194.428,-1.188067202,1.672072137
10651,c1(c(ccc(c1)C)N)/C=C/[C@H](N)C(=O)O,194.428,-1.187150055,1.698564642
10657,c1(c(cc(cc1)C)N)/C=C/[C@@H](N)C(=O)O,194.428,-1.185168462,1.697732041
10663,c1(c(ccc(c1)/C=C/[C@H](N)C(=O)O)N)C,194.428,-1.181608712,2.446207681
10667,c1(c(cc(cc1)/C=C\[C@@H](N)C(=O)O)N)C,194.428,-1.181545002,2.46952942
10687,c1(cc(cc(c1)N)C)/C=C/[C@H](N)C(=O)O,194.428,-1.18902656,1.677056365
10691,c1(c(cccc1)N)/C(=C\[C@@H](N)C(=O)O)/C,194.428,-1.397773943,1.652613522
10709,c1(/C(=C\[C@H](N)C(=O)O)/C)cc(ccc1)N,194.428,-1.399898642,1.626769681
10711,c1(/C(=C\[C@@H](N)C(=O)O)/C)ccc(cc1)N,194.428,-1.399461815,1.619491999
10723,c1(c(cccc1)N)/C=C(/C)\[C@@H](N)C(=O)O,194.428,-1.453751518,1.664620654
10729,c1(c(cccc1)/C(=C/C)/[C@@H](N)C(=O)O)N,194.428,-1.397010227,1.637898904
10733,c1(cc(ccc1)C)/C=C(/N)\[C@@H](N)C(=O)O,194.428,-1.648370811,2.104705974
10739,c1(cc(ccc1)N)/C=C(/C)\[C@@H](N)C(=O)O,194.428,-1.455987283,1.638680124
10753,c1(ccc(cc1)N)/C=C(\C)/[C@@H](N)C(=O)O,194.428,-1.455409848,1.631382229
10771,c1(cc(ccc1)/C(=C\C)/[C@@H](N)C(=O)O)N,194.428,-1.39897042,1.610907017
10781,c1(ccc(cc1)/C(=C\C)/[C@H](N)C(=O)O)N,194.428,-1.398209949,1.602451804
10789,c1(c(cccc1)C(=C)[C@@H](N)C(=O)O)NC,195.856,-1.484108149,1.641738147
10799,c1(cc(ccc1)C(=C)[C@@H](N)C(=O)O)NC,195.856,-1.481813744,2.431631658
10831,c1(ccc(cc1)C(=C)[C@@H](N)C(=O)O)NC,195.856,-1.481650756,2.387442577
10837,c1(c(cccc1C(=C)[C@H](N)C(=O)O)N)C,194.742,-1.268620308,2.425385199
10847,c1(c(cccc1C(=C)[C@@H](N)C(=O)O)C)N,194.742,-1.269498132,1.696210977
10853,c1(c(cccc1N)C)C(=C)[C@H](N)C(=O)O,194.742,-1.270850963,1.682911699
10859,c1(c(ccc(c1)C(=C)[C@H](N)C(=O)O)N)C,194.742,-1.27033196,1.661698154
10861,c1(c(cc(cc1)C(=C)[C@H](N)C(=O)O)N)C,194.742,-1.270707665,1.664725005
10867,c1(c(ccc(c1)N)C(=C)[C@H](N)C(=O)O)C,194.742,-1.272940607,1.64813601
10883,c1(c(cc(cc1)N)C(=C)[C@H](N)C(=O)O)C,194.742,-1.269994944,2.423394619
10889,c1(c(ccc(c1)C)C(=C)[C@H](N)C(=O)O)N,194.742,-1.270684728,1.67560066
10891,c1(c(cc(cc1)C)C(=C)[C@@H](N)C(=O)O)N,194.742,-1.271814138,1.676878048
10903,c1(cc(cc(c1)C(=C)[C@H](N)C(=O)O)N)C,194.742,-1.274004132,1.653636166
10909,c1(c(cc(cc1)[C@H](N)C(=O)O)N)/C=C/C,194.428,-1.184017352,1.567116275
10937,c1(c(ccc(c1)[C@@H](N)C(=O)O)N)/C=C\C,194.428,-1.184596572,1.566994802
10939,c1(c(N)c(ccc1)[C@H](N)C(=O)O)/C=C/C,194.428,-1.170456004,1.485492942
10949,c1(c(/C=C/C)c(ccc1)[C@H](N)C(=O)O)N,194.428,-1.184746555,1.576852826
10957,c1(cc(cc(c1)[C@@H](N)C(=O)O)N)/C=C/C,194.428,-1.184636994,1.544136557
10973,c1(cc(N)c(cc1)[C@@H](N)C(=O)O)/C=C/C,194.428,-1.171092472,1.487156091
10979,c1(ccc(N)c(c1)[C@@H](N)C(=O)O)/C=C/C,194.428,-1.170877418,1.484332843
10987,c1(cc(/C=C\C)c(cc1)[C@@H](N)C(=O)O)N,194.428,-1.185823697,1.549753344
10993,c1(ccc(/C=C/C)c(c1)[C@@H](N)C(=O)O)N,194.428,-1.185496227,1.545233108
11003,c1(cccc(N)c1[C@H](N)C(=O)O)/C=C/C,194.428,-1.1693343,1.498438952
11027,c1(c(cc(cc1)[C@H](N)C(=O)O)NC)C=C,195.856,-1.271047619,1.571755447
11047,c1(c(ccc(c1)[C@@H](N)C(=O)O)NC)C=C,195.856,-1.268984618,2.369848408
11057,c1(c(NC)c(ccc1)[C@@H](N)C(=O)O)C=C,195.856,-1.256061076,1.539880011
11059,c1(c(C=C)c(ccc1)[C@H](N)C(=O)O)NC,195.856,-1.27200544,1.581096936
11069,c1(cc(cc(c1)[C@H](N)C(=O)O)NC)C=C,195.856,-1.267035183,2.337477643
11071,c1(cc(NC)c(cc1)[C@H](N)C(=O)O)C=C,195.856,-1.256604375,1.516783637
11083,c1(ccc(NC)c(c1)[C@@H](N)C(=O)O)C=C,195.856,-1.256843383,1.522320034
11087,c1(cc(C=C)c(cc1)[C@@H](N)C(=O)O)NC,195.856,-1.269196638,2.374314192
11093,c1(ccc(C=C)c(c1)[C@H](N)C(=O)O)NC,195.856,-1.269483474,2.345296416
11113,c1(cccc(NC)c1[C@H](N)C(=O)O)C=C,195.856,-1.254869734,1.526262476
11117,c1(c(ccc(c1)[C@H](N)C(=O)O)C)C(=C)N,194.742,-1.637707926,2.31714302
11119,c1(c(cc(cc1)[C@H](N)C(=O)O)N)C(=C)C,194.742,-1.271275773,1.559439943
11131,c1(c(ccc(c1)[C@H](N)C(=O)O)N)C(=C)C,194.742,-1.271822965,1.55952048
11149,c1(c(N)c(ccc1)[C@H](N)C(=O)O)C(=C)C,194.742,-1.257781623,1.471927591
11159,c1(c(cccc1[C@@H](N)C(=O)O)N)C(=C)C,194.742,-1.272055336,1.569388676
11161,c1(C(=C)C)cc(cc(c1)[C@H](N)C(=O)O)N,194.742,-1.27190426,1.536739997
11171,c1(C(=C)C)cc(N)c(cc1)[C@@H](N)C(=O)O,194.742,-1.258444093,1.476690443
11173,c1(C(=C)C)ccc(N)c(c1)[C@H](N)C(=O)O,194.742,-1.258213421,1.475343087
11177,c1(C(=C)C)cc(ccc1[C@@H](N)C(=O)O)N,194.742,-1.273079425,1.542509526
11197,c1(C(=C)C)ccc(cc1[C@H](N)C(=O)O)N,194.742,-1.2728257,1.538013358
11213,c1(C(=C)C)cccc(N)c1[C@H](N)C(=O)O,194.742,-1.256613646,1.488223478
11239,c1(c(cc(cc1N)[C@@H](N)C(=O)O)C)C=C,194.742,-1.057157015,1.610451995
11243,c1(c(ccc(c1N)[C@@H](N)C(=O)O)C)C=C,194.742,-1.043636382,1.55874189
11251,c1(c(ccc(c1C)[C@H](N)C(=O)O)N)C=C,194.742,-1.058306529,1.614723669
11257,c1(c(cc(cc1N)[C@@H](N)C(=O)O)C=C)C,194.742,-1.056870443,1.601773419
11261,c1(c(ccc(c1N)[C@@H](N)C(=O)O)C=C)C,194.742,-1.043864656,1.518487139
11273,c1(c(ccc(c1C=C)[C@H](N)C(=O)O)N)C,194.742,-1.05226588,2.361764306
11279,c1(c(cc(cc1C)[C@@H](N)C(=O)O)C=C)N,194.742,-1.056846168,1.62402366
11287,c1(c(ccc(c1C)[C@@H](N)C(=O)O)C=C)N,194.742,-1.056617383,1.629045829
11299,c1(c(ccc(c1C=C)[C@@H](N)C(=O)O)C)N,194.742,-1.056970005,1.632892142
11311,c1(c(cc(c(c1)N)[C@@H](N)C(=O)O)C)C=C,194.742,-1.044969371,1.560063371
11317,c1(c(cc(N)c(c1)[C@H](N)C(=O)O)C)C=C,194.742,-1.044174367,1.547958298
11321,c1(c(cc(c(c1)C)[C@H](N)C(=O)O)N)C=C,194.742,-1.058181738,1.610801866
11329,c1(c(cc(C)c(c1)[C@H](N)C(=O)O)N)C=C,194.742,-1.058218275,1.608320152
11351,c1(c(C)c(cc(c1)N)[C@H](N)C(=O)O)C=C,194.742,-1.056286221,2.333477873
11353,c1(c(C)c(c(cc1)N)[C@@H](N)C(=O)O)C=C,194.742,-1.043545589,1.554244531
11369,c1(c(N)c(cc(c1)C)[C@H](N)C(=O)O)C=C,194.742,-1.04409664,1.571028985
11383,c1(c(N)c(c(cc1)C)[C@H](N)C(=O)O)C=C,194.742,-1.043017913,1.555178069
11393,c1(c(cc(c(c1)C=C)[C@@H](N)C(=O)O)N)C,194.742,-1.051383532,2.320290795
11399,c1(c(cc(C=C)c(c1)[C@@H](N)C(=O)O)N)C,194.742,-1.051961791,2.353815077
11411,c1(c(C=C)c(cc(c1)N)[C@@H](N)C(=O)O)C,194.742,-1.058837859,1.588777081
11423,c1(c(C=C)c(c(cc1)N)[C@@H](N)C(=O)O)C,194.742,-1.043234775,1.569823307
11437,c1(c(N)c(cc(c1)C=C)[C@@H](N)C(=O)O)C,194.742,-1.043662999,1.514677688
11443,c1(c(N)c(c(cc1)C=C)[C@H](N)C(=O)O)C,194.742,-1.042109372,1.515077608
11447,c1(c(C=C)c(cc(c1)C)[C@@H](N)C(=O)O)N,194.742,-1.05780898,1.613320875
11467,c1(c(C=C)c(c(cc1)C)[C@@H](N)C(=O)O)N,194.742,-1.058973327,1.620421759
11471,c1(c(C)c(cc(c1)C=C)[C@@H](N)C(=O)O)N,194.742,-1.057103322,1.600825298
11483,c1(c(C)c(c(cc1)C=C)[C@@H](N)C(=O)O)N,194.742,-1.05132187,2.338296394
