ID,SMILES,mib_vol,LogP_Jchem,pKa_uncap,Type
8363,c1(c(cc(cc1C[C@H](N)C(=O)O)C)C)N,200.374,-0.987452017,2.624732053,Computational
8369,c1(c(cc(cc1C)N)C)C[C@@H](N)C(=O)O,200.374,-0.989426838,2.670057944,Computational
8377,c1(c(cc(cc1N)C)C)C[C@@H](N)C(=O)O,200.374,-0.990191814,1.856758032,Computational
8387,c1(c(cc(c(c1)N)C[C@@H](N)C(=O)O)C)C,200.374,-0.987789698,2.641319645,Computational
8389,c1(c(cc(c(c1)C)C[C@H](N)C(=O)O)N)C,200.374,-0.988455491,2.652200415,Computational
8419,c1(c(cc(c(c1)C[C@@H](N)C(=O)O)C)N)C,200.374,-0.988026786,2.657526614,Computational
8423,c1(c(cccc1)N(C)C[C@@H](N)C(=O)O)C,201.869,-0.772899221,1.594013935,Computational
8429,c1(c(cccc1)C[C@H](N)C(=O)O)N(C)C,201.869,-1.078248663,2.602710844,Computational
8431,c1(cc(ccc1)N(C)C[C@@H](N)C(=O)O)C,201.869,-0.772901348,1.573782528,Computational
8443,c1(ccc(cc1)N(C)C[C@@H](N)C(=O)O)C,201.869,-0.773166212,1.646861324,Computational
8447,c1(cc(ccc1)C[C@H](N)C(=O)O)N(C)C,201.869,-1.07985412,2.61204061,Computational
8461,c1(ccc(cc1)C[C@H](N)C(=O)O)N(C)C,201.869,-1.080159182,2.612710001,Computational
8467,c1(c(cccc1)[C@](C)(N)[C@H](N)C(=O)O)C,200.075,-1.451332903,2.224748997,Computational
8501,c1(c(cccc1)C(C)(C)[C@@H](N)C(=O)O)N,200.075,-1.27250085,1.769102458,Computational
8513,c1(cc(ccc1)[C@@](C)(N)[C@H](N)C(=O)O)C,200.075,-1.450656972,2.221240175,Computational
8521,c1(ccc(cc1)[C@](C)(N)[C@@H](N)C(=O)O)C,200.075,-1.450873813,2.220258765,Computational
8527,c1(cc(ccc1)C(C)(C)[C@@H](N)C(=O)O)N,200.075,-1.276456049,1.77270006,Computational
8537,c1(ccc(cc1)C(C)(C)[C@H](N)C(=O)O)N,200.075,-1.276807478,1.771817381,Computational
8539,c1(c(cc(cc1NC)[C@H](N)C(=O)O)C)C,201.247,-0.976746731,2.517153961,Computational
8543,c1(c(ccc(c1NC)[C@@H](N)C(=O)O)C)C,201.247,-0.962048239,2.287034405,Computational
8563,c1(c(ccc(c1C)[C@H](N)C(=O)O)NC)C,201.247,-0.977137964,2.553062995,Computational
8573,c1(c(cc(cc1C)[C@H](N)C(=O)O)C)NC,201.247,-0.976714178,2.546596992,Computational
8581,c1(c(ccc(c1C)[C@H](N)C(=O)O)C)NC,201.247,-0.976213441,2.527426572,Computational
8597,c1(c(cc(c(c1)NC)[C@H](N)C(=O)O)C)C,201.247,-0.96287857,2.378912388,Computational
8599,c1(c(cc(c(c1)C)[C@H](N)C(=O)O)NC)C,201.247,-0.977947991,2.523506307,Computational
8609,c1(c(cc(C)c(c1)[C@H](N)C(=O)O)NC)C,201.247,-0.977137229,2.54985713,Computational
8623,c1(c(C)c(cc(c1)NC)[C@@H](N)C(=O)O)C,201.247,-0.978705237,2.525803406,Computational
8627,c1(c(C)c(c(cc1)NC)[C@@H](N)C(=O)O)C,201.247,-0.962040447,2.386455308,Computational
8629,c1(c(NC)c(cc(c1)C)[C@H](N)C(=O)O)C,201.247,-0.962608704,2.360005822,Computational
8641,c1(c(NC)c(c(cc1)C)[C@H](N)C(=O)O)C,201.247,-0.961223162,2.287343202,Computational
8647,c1(c(C)c(cc(c1)C)[C@@H](N)C(=O)O)NC,201.247,-0.976872297,2.528340654,Computational
8663,c1(c(C)c(c(cc1)C)[C@@H](N)C(=O)O)NC,201.247,-0.978130933,2.538044843,Computational
8669,c1(cc(C)c(c(c1)NC)[C@@H](N)C(=O)O)C,201.247,-0.963400018,1.713065273,Computational
8677,c1(cc(C)c(c(c1)C)[C@@H](N)C(=O)O)NC,201.247,-0.977723653,2.562380813,Computational
8681,c1(c(cc(cc1C)[C@H](N)C(=O)O)C)CN,200.374,-1.561466144,2.446942444,Computational
8689,c1(c(cc(cc1N)[C@@H](N)C(=O)O)C)CC,200.374,-0.830907037,2.450554716,Computational
8693,c1(c(ccc(c1C)[C@H](N)C(=O)O)C)CN,200.374,-1.554012715,2.446800112,Computational
8699,c1(c(ccc(c1N)[C@@H](N)C(=O)O)C)CC,200.374,-0.819696255,1.666741132,Computational
8707,c1(c(ccc(c1C)[C@@H](N)C(=O)O)N)CC,200.374,-0.832463624,2.495248519,Computational
8713,c1(c(cc(cc1C)[C@H](N)C(=O)O)CN)C,200.374,-1.552788263,2.436641273,Computational
8719,c1(c(cc(cc1N)[C@@H](N)C(=O)O)CC)C,200.374,-0.831208822,2.451629657,Computational
8731,c1(c(ccc(c1C)[C@H](N)C(=O)O)CN)C,200.374,-1.554322481,2.448806662,Computational
8737,c1(c(ccc(c1N)[C@H](N)C(=O)O)CC)C,200.374,-0.81983579,1.672378976,Computational
8741,c1(c(ccc(c1CN)[C@H](N)C(=O)O)C)C,200.374,-1.54557511,2.424253442,Computational
8747,c1(c(ccc(c1CC)[C@H](N)C(=O)O)N)C,200.374,-0.832924818,2.49591964,Computational
8753,c1(c(cc(cc1C)[C@@H](N)C(=O)O)CC)N,200.374,-0.829831141,2.474749463,Computational
8761,c1(c(ccc(c1C)[C@H](N)C(=O)O)CC)N,200.374,-0.828795905,2.445791473,Computational
8779,c1(c(ccc(c1CC)[C@@H](N)C(=O)O)C)N,200.374,-0.82875324,2.445891993,Computational
8783,c1(c(cc(c(c1)C)[C@@H](N)C(=O)O)C)CN,200.374,-1.554350004,2.445664668,Computational
8803,c1(c(cc(c(c1)N)[C@@H](N)C(=O)O)C)CC,200.374,-0.821868591,1.69723127,Computational
8807,c1(c(cc(C)c(c1)[C@@H](N)C(=O)O)C)CN,200.374,-1.549885337,2.443391043,Computational
8819,c1(c(cc(N)c(c1)[C@@H](N)C(=O)O)C)CC,200.374,-0.821694045,1.696445081,Computational
8821,c1(c(cc(c(c1)C)[C@H](N)C(=O)O)N)CC,200.374,-0.83241734,2.461300897,Computational
8831,c1(c(cc(C)c(c1)[C@H](N)C(=O)O)N)CC,200.374,-0.832241663,2.491473137,Computational
8837,c1(c(C)c(cc(c1)C)[C@@H](N)C(=O)O)CN,200.374,-1.550087085,2.439958894,Computational
8839,c1(c(C)c(cc(c1)N)[C@@H](N)C(=O)O)CC,200.374,-0.834420049,2.46924173,Computational
8849,c1(c(C)c(c(cc1)C)[C@@H](N)C(=O)O)CN,200.374,-1.547114071,2.45013313,Computational
8861,c1(c(C)c(c(cc1)N)[C@@H](N)C(=O)O)CC,200.374,-0.82093086,1.702416493,Computational
8863,c1(c(N)c(cc(c1)C)[C@@H](N)C(=O)O)CC,200.374,-0.819295396,2.216264769,Computational
8867,c1(c(N)c(c(cc1)C)[C@H](N)C(=O)O)CC,200.374,-0.818875983,1.667892084,Computational
8887,c1(c(cc(c(c1)CN)[C@H](N)C(=O)O)C)C,200.374,-1.541015655,2.420936636,Computational
8893,c1(c(cc(c(c1)CC)[C@H](N)C(=O)O)N)C,200.374,-0.832628649,2.461714884,Computational
8923,c1(c(cc(CC)c(c1)[C@@H](N)C(=O)O)N)C,200.374,-0.83265501,2.492149234,Computational
8929,c1(c(CN)c(cc(c1)C)[C@@H](N)C(=O)O)C,200.374,-1.545887655,2.425426981,Computational
8933,c1(c(CC)c(cc(c1)N)[C@H](N)C(=O)O)C,200.374,-0.834384444,2.469339495,Computational
8941,c1(c(CN)c(c(cc1)C)[C@H](N)C(=O)O)C,200.374,-1.543757452,2.42788207,Computational
8951,c1(c(CC)c(c(cc1)N)[C@H](N)C(=O)O)C,200.374,-0.820978629,1.703349495,Computational
8963,c1(c(C)c(cc(c1)CN)[C@H](N)C(=O)O)C,200.374,-1.545978324,2.439794809,Computational
8969,c1(c(C)c(c(cc1)CN)[C@@H](N)C(=O)O)C,200.374,-1.538785957,2.427710506,Computational
8971,c1(c(N)c(cc(c1)CC)[C@@H](N)C(=O)O)C,200.374,-0.819310937,2.223845069,Computational
8999,c1(c(N)c(c(cc1)CC)[C@@H](N)C(=O)O)C,200.374,-0.818879221,1.673456179,Computational
9001,c1(c(CC)c(cc(c1)C)[C@@H](N)C(=O)O)N,200.374,-0.830714989,2.464142802,Computational
9007,c1(c(CC)c(c(cc1)C)[C@@H](N)C(=O)O)N,200.374,-0.832497262,2.478880984,Computational
9011,c1(c(C)c(cc(c1)CC)[C@@H](N)C(=O)O)N,200.374,-0.831049612,2.465009307,Computational
9013,c1(c(C)c(c(cc1)CC)[C@@H](N)C(=O)O)N,200.374,-0.832772548,2.479129395,Computational
9029,c1(cc(C)c(c(c1)C)[C@@H](N)C(=O)O)CN,200.374,-1.54683582,2.453574163,Computational
9041,c1(cc(C)c(c(c1)N)[C@@H](N)C(=O)O)CC,200.374,-0.820268376,1.701670464,Computational
9043,c1(cc(CN)c(c(c1)C)[C@H](N)C(=O)O)C,200.374,-1.538270219,2.429049173,Computational
9049,c1(cc(CC)c(c(c1)N)[C@H](N)C(=O)O)C,200.374,-0.820130135,1.701839031,Computational
9059,c1(cc(CC)c(c(c1)C)[C@@H](N)C(=O)O)N,200.374,-0.83439079,2.510707215,Computational
9067,c1(c(c(N)c(cc1C)[C@@H](N)C(=O)O)C)C,200.133,-0.750246481,2.32957525,Computational
9091,c1(c(c(C)c(cc1N)[C@H](N)C(=O)O)C)C,200.133,-0.764616651,2.509073622,Computational
9103,c1(c(c(C)c(cc1C)[C@H](N)C(=O)O)N)C,200.133,-0.760980043,2.499014725,Computational
9109,c1(c(c(cc(c1C)[C@@H](N)C(=O)O)C)N)C,200.133,-0.762276535,2.531152716,Computational
9127,c1(c(cc(N)c(c1C)[C@H](N)C(=O)O)C)C,200.133,-0.74988223,2.415691096,Computational
9133,c1(c(cc(C)c(c1N)[C@@H](N)C(=O)O)C)C,200.133,-0.749133149,2.29581437,Computational
9137,c1(c(cc(C)c(c1C)[C@H](N)C(=O)O)N)C,200.133,-0.764535427,2.548139777,Computational
9151,c1(c(cc(C)c(c1C)[C@@H](N)C(=O)O)C)N,200.133,-0.762481671,2.5182857,Computational
9157,c1(c(C)c(c(c(c1)C)N)[C@@H](N)C(=O)O)C,200.133,-0.749419411,2.332048076,Computational
9161,c1(c(C)c(c(c(c1)N)C)[C@H](N)C(=O)O)C,200.133,-0.764713179,2.522675841,Computational
9173,c1(c(cc(cc1)[C@@H](N)C(=O)O)C)CNC,201.487,-1.784293046,2.401417843,Computational
9181,c1(c(ccc(c1)[C@H](N)C(=O)O)C)CNC,201.487,-1.780710404,2.397744556,Computational
9187,c1(c(cc(cc1)[C@H](N)C(=O)O)NC)CC,201.487,-1.044680503,2.4697808,Computational
9199,c1(c(ccc(c1)[C@@H](N)C(=O)O)NC)CC,201.487,-1.046162955,2.500521018,Computational
9203,c1(c(C)c(ccc1)[C@@H](N)C(=O)O)CNC,201.487,-1.779689651,2.404744197,Computational
9209,c1(c(NC)c(ccc1)[C@H](N)C(=O)O)CC,201.487,-1.031173203,2.192765004,Computational
9221,c1(c(CNC)c(ccc1)[C@H](N)C(=O)O)C,201.487,-1.773314565,2.39208644,Computational
9227,c1(c(CC)c(ccc1)[C@H](N)C(=O)O)NC,201.487,-1.044748894,2.484813511,Computational
9239,c1(cc(cc(c1)[C@@H](N)C(=O)O)C)CNC,201.487,-1.7806247,2.394647894,Computational
9241,c1(cc(cc(c1)[C@H](N)C(=O)O)NC)CC,201.487,-1.046324647,2.476147952,Computational
9257,c1(cc(C)c(cc1)[C@H](N)C(=O)O)CNC,201.487,-1.782479856,2.404048312,Computational
9277,c1(cc(NC)c(cc1)[C@@H](N)C(=O)O)CC,201.487,-1.032838356,1.654175841,Computational
9281,c1(ccc(C)c(c1)[C@H](N)C(=O)O)CNC,201.487,-1.778607298,2.400603884,Computational
9283,c1(ccc(NC)c(c1)[C@H](N)C(=O)O)CC,201.487,-1.031823374,2.317973852,Computational
9293,c1(cc(CNC)c(cc1)[C@H](N)C(=O)O)C,201.487,-1.773957312,2.387864825,Computational
9311,c1(ccc(CNC)c(c1)[C@H](N)C(=O)O)C,201.487,-1.773055019,2.387821919,Computational
9319,c1(cc(CC)c(cc1)[C@@H](N)C(=O)O)NC,201.487,-1.046764445,2.508961242,Computational
9323,c1(ccc(CC)c(c1)[C@H](N)C(=O)O)NC,201.487,-1.04754961,2.480581863,Computational
9337,c1(cccc(C)c1[C@H](N)C(=O)O)CNC,201.487,-1.773218416,2.394749312,Computational
9341,c1(cccc(NC)c1[C@@H](N)C(=O)O)CC,201.487,-1.031902145,1.66024507,Computational
9343,c1(c(cc(cc1)[C@H](N)C(=O)O)N)C(C)C,200.399,-1.061020583,1.682297006,Computational
9349,c1(c(ccc(c1)[C@@H](N)C(=O)O)N)C(C)C,200.399,-1.061527003,1.681777033,Computational
9371,c1(c(N)c(ccc1)[C@@H](N)C(=O)O)C(C)C,200.399,-1.046129219,1.577619837,Computational
9377,c1(c(C(C)C)c(ccc1)[C@@H](N)C(=O)O)N,200.399,-1.061250299,1.68869011,Computational
9391,c1(cc(cc(c1)[C@H](N)C(=O)O)N)C(C)C,200.399,-1.062609876,1.668949483,Computational
9397,c1(cc(N)c(cc1)[C@H](N)C(=O)O)C(C)C,200.399,-1.046986458,1.631588033,Computational
9403,c1(ccc(N)c(c1)[C@@H](N)C(=O)O)C(C)C,200.399,-1.047344979,1.637200959,Computational
9413,c1(cc(C(C)C)c(cc1)[C@@H](N)C(=O)O)N,200.399,-1.064212766,1.671912427,Computational
9419,c1(ccc(C(C)C)c(c1)[C@@H](N)C(=O)O)N,200.399,-1.063762632,1.66984333,Computational
9421,c1(cccc(N)c1[C@H](N)C(=O)O)C(C)C,200.399,-1.045929981,1.638704492,Computational
9431,c1(C(C)(C)N)ccc(cc1)[C@@H](N)C(=O)O,200.075,-1.834163782,2.361358598,Computational
9433,c1(C(C)(C)N)cccc(c1)[C@H](N)C(=O)O,200.075,-1.826635265,2.356071892,Computational
9437,c1(C(C)(C)N)ccccc1[C@@H](N)C(=O)O,200.075,-1.811654429,2.344167914,Computational
9439,c1(ccc(cc1)[C@@H](N)C(=O)O)CN(C)C,201.869,-2.049196234,2.355647766,Computational
9461,c1(cccc(c1)[C@@H](N)C(=O)O)CN(C)C,201.869,-2.050506754,2.350204611,Computational
9463,c1(ccccc1[C@H](N)C(=O)O)CN(C)C,201.869,-2.058174459,2.340293413,Computational
9467,c1(c(cc(cc1)[C@H](N)C(=O)O)N(C)C)C,201.628,-0.856556744,2.443758181,Computational
9473,c1(c(ccc(c1)[C@H](N)C(=O)O)N(C)C)C,201.628,-0.857368247,2.470649138,Computational
9479,c1(c(N(C)C)c(ccc1)[C@H](N)C(=O)O)C,201.628,-0.841643029,2.307972074,Computational
9491,c1(c(C)c(ccc1)[C@H](N)C(=O)O)N(C)C,201.628,-0.856789069,2.459042673,Computational
9497,c1(cc(cc(c1)[C@H](N)C(=O)O)N(C)C)C,201.628,-0.856408605,2.445698792,Computational
9511,c1(cc(N(C)C)c(cc1)[C@H](N)C(=O)O)C,201.628,-0.841479186,2.302383099,Computational
9521,c1(ccc(N(C)C)c(c1)[C@@H](N)C(=O)O)C,201.628,-0.842665898,2.310710804,Computational
9533,c1(cc(C)c(cc1)[C@@H](N)C(=O)O)N(C)C,201.628,-0.85726254,2.477755309,Computational
9539,c1(ccc(C)c(c1)[C@H](N)C(=O)O)N(C)C,201.628,-0.858333219,2.447526944,Computational
9547,c1(cccc(N(C)C)c1[C@H](N)C(=O)O)C,201.628,-0.840668709,2.312575254,Computational
9551,c1(ccccc1)CN[C@H](C)[C@H](N)C(=O)O,201.754,-1.583609172,1.947652353,Computational
9587,c1(ccccc1)C[C@H](NC)[C@@H](N)C(=O)O,201.754,-1.696555428,1.975293243,Computational
9601,c1(ccccc1)N[C@H](CC)[C@@H](N)C(=O)O,201.754,-0.983675815,1.689706461,Computational
9613,c1(ccccc1)NC[C@H](C)[C@H](N)C(=O)O,201.754,-1.386014537,2.600243666,Computational
9619,c1(ccccc1)[C@H](CNC)[C@@H](N)C(=O)O,201.754,-2.111246618,2.530167595,Computational
9623,c1(ccccc1)[C@H](C)[C@H](N)[C@@H](N)C(=O)O,200.666,-1.587947385,2.227618022,Computational
9629,c1(ccccc1)[C@@H](N)[C@H](C)[C@@H](N)C(=O)O,200.666,-1.792541503,2.526840468,Computational
9631,c1(ccccc1)N(C)[C@@H](C)[C@@H](N)C(=O)O,201.895,-0.87020773,1.474583334,Computational
9643,c1(ccccc1)[C@H](N(C)C)[C@@H](N)C(=O)O,201.895,-1.521144084,1.813604472,Computational
9649,c1(ccccc1)[C@@H](NC)C[C@@H](N)C(=O)O,201.754,-1.932708091,2.512545659,Computational
9661,c1([C@](C)(N)C[C@H](N)C(=O)O)ccccc1,200.316,-1.978395752,2.517917519,Computational
9677,c1(ccccc1)CN(C)C[C@@H](N)C(=O)O,202.11,-1.570872841,1.829982031,Computational
9679,c1(ccccc1)N(CC[C@@H](N)C(=O)O)C,202.11,-1.232069496,2.593824754,Computational
9689,c1(ccccc1)NC(C)(C)[C@H](N)C(=O)O,201.189,-1.225813451,1.675087665,Computational
9697,c1(ccccc1)[C@@](C)(NC)[C@@H](N)C(=O)O,201.189,-1.664639854,1.926713157,Computational
9719,c1(ccccc1)C[C@](C)(N)[C@@H](N)C(=O)O,200.316,-1.67236289,2.236340706,Computational
9721,c1(ccccc1)[C@](CC)(N)[C@@H](N)C(=O)O,200.316,-1.441648819,2.185893094,Computational
9733,c1(ccccc1)[C@](CN)(C)[C@@H](N)C(=O)O,200.316,-1.970974578,2.538004536,Computational
9739,c1(ccc(cc1)[C@@H](N)C(=O)O)CCNC,201.728,-2.000631515,2.20768945,Computational
9743,c1(cccc(c1)[C@@H](N)C(=O)O)CCNC,201.728,-1.996032517,2.444775336,Computational
9749,c1(ccc(cc1)[C@@H](N)C(=O)O)NCCC,201.728,-1.128399368,2.238867865,Computational
9767,c1(cccc(c1)[C@H](N)C(=O)O)NCCC,201.728,-1.126030226,2.453054149,Computational
9769,c1(ccccc1[C@H](N)C(=O)O)CCNC,201.728,-1.982055555,2.442769161,Computational
9781,c1(ccccc1[C@H](N)C(=O)O)NCCC,201.728,-1.110283909,2.291562157,Computational
9787,c1(ccc(cc1)[C@H](N)C(=O)O)[C@@H](CN)C,200.64,-1.885682114,2.439785263,Computational
9791,c1(ccc(cc1)[C@H](N)C(=O)O)[C@@H](CC)N,200.64,-1.609897187,2.366799859,Computational
9803,c1(cccc(c1)[C@@H](N)C(=O)O)[C@@H](CN)C,200.64,-1.883245499,2.438995327,Computational
9811,c1(cccc(c1)[C@H](N)C(=O)O)[C@@H](CC)N,200.64,-1.604179412,2.361636024,Computational
9817,c1(ccccc1[C@H](N)C(=O)O)[C@@H](CN)C,200.64,-1.87182476,2.439076652,Computational
9829,c1(ccccc1[C@@H](N)C(=O)O)[C@@H](CC)N,200.64,-1.593531433,2.350002545,Computational
9833,c1(c(cc(cc1)[C@@H](N)C(=O)O)CN)CC,200.614,-1.624255678,2.392604334,Computational
9839,c1(c(cc(cc1)[C@H](N)C(=O)O)CC)CN,200.614,-1.627699122,2.398900825,Computational
9851,c1(c(cc(cc1)[C@@H](N)C(=O)O)C)CCN,200.614,-1.746954691,2.484354292,Computational
9857,c1(c(ccc(c1)[C@H](N)C(=O)O)C)CCN,200.614,-1.744264945,2.482824737,Computational
9859,c1(c(cc(cc1)[C@H](N)C(=O)O)N)CCC,200.614,-0.903483002,1.690921689,Computational
9871,c1(c(ccc(c1)[C@@H](N)C(=O)O)N)CCC,200.614,-0.899598569,2.445628748,Computational
9883,c1(c(CN)c(ccc1)[C@@H](N)C(=O)O)CC,200.614,-1.619694097,2.380838064,Computational
9887,c1(c(CC)c(ccc1)[C@@H](N)C(=O)O)CN,200.614,-1.621410022,2.399440046,Computational
9901,c1(c(C)c(ccc1)[C@H](N)C(=O)O)CCN,200.614,-1.738402936,2.488992638,Computational
9907,c1(c(N)c(ccc1)[C@@H](N)C(=O)O)CCC,200.614,-0.888494353,1.596343763,Computational
9923,c1(c(CCN)c(ccc1)[C@@H](N)C(=O)O)C,200.614,-1.73284906,2.482792516,Computational
9929,c1(c(CCC)c(ccc1)[C@H](N)C(=O)O)N,200.614,-0.903693051,1.697110153,Computational
9931,c1(cc(cc(c1)[C@@H](N)C(=O)O)CN)CC,200.614,-1.619279174,2.390404813,Computational
9941,c1(cc(cc(c1)[C@@H](N)C(=O)O)C)CCN,200.614,-1.745342155,2.483721038,Computational
9949,c1(cc(cc(c1)[C@H](N)C(=O)O)N)CCC,200.614,-0.905120676,1.676952355,Computational
9967,c1(cc(CN)c(cc1)[C@H](N)C(=O)O)CC,200.614,-1.613873846,2.377331376,Computational
9973,c1(cc(CC)c(cc1)[C@@H](N)C(=O)O)CN,200.614,-1.619593787,2.402259964,Computational
10007,c1(cc(C)c(cc1)[C@H](N)C(=O)O)CCN,200.614,-1.740856435,2.490253578,Computational
10009,c1(cc(N)c(cc1)[C@H](N)C(=O)O)CCC,200.614,-0.889325925,1.641672532,Computational
10037,c1(ccc(CN)c(c1)[C@H](N)C(=O)O)CC,200.614,-1.613687465,2.377388943,Computational
10039,c1(ccc(CC)c(c1)[C@@H](N)C(=O)O)CN,200.614,-1.616000815,2.396018303,Computational
10061,c1(ccc(C)c(c1)[C@H](N)C(=O)O)CCN,200.614,-1.73728543,2.485438209,Computational
10067,c1(ccc(N)c(c1)[C@H](N)C(=O)O)CCC,200.614,-0.889784751,1.647336196,Computational
10069,c1(cc(CCN)c(cc1)[C@H](N)C(=O)O)C,200.614,-1.73308137,2.482898314,Computational
10079,c1(ccc(CCN)c(c1)[C@H](N)C(=O)O)C,200.614,-1.731688274,2.47921748,Computational
10091,c1(cc(CCC)c(cc1)[C@H](N)C(=O)O)N,200.614,-0.90681642,1.679801283,Computational
10093,c1(ccc(CCC)c(c1)[C@H](N)C(=O)O)N,200.614,-0.906378294,1.677760216,Computational
10099,c1(cccc(CN)c1[C@H](N)C(=O)O)CC,200.614,-1.611593295,2.38447493,Computational
10103,c1(cccc(C)c1[C@H](N)C(=O)O)CCN,200.614,-1.727469587,2.488988139,Computational
10111,c1(cccc(N)c1[C@H](N)C(=O)O)CCC,200.614,-0.888378984,1.648589442,Computational
10133,c1(ccccc1)CC[C@H](N)[C@@H](N)C(=O)O,200.881,-1.505764935,2.293329321,Computational
10139,c1(ccccc1)C[C@@H](CN)[C@@H](N)C(=O)O,200.881,-1.965639576,2.561517535,Computational
10141,c1(ccccc1)[C@H](CCN)[C@H](N)C(=O)O,200.881,-2.193140456,2.574842077,Computational
10151,c1(ccccc1)CCNC[C@H](N)C(=O)O,201.969,-1.757525174,1.939652911,Computational
10159,c1(ccccc1)CNCC[C@@H](N)C(=O)O,201.969,-1.991951943,2.439394876,Computational
10163,c1(ccccc1)NCCC[C@H](N)C(=O)O,201.969,-1.351582816,2.562660803,Computational
10169,c1(ccccc1)[C@@H](CC[C@H](N)C(=O)O)N,200.881,-2.017648399,2.554085226,Computational
10177,c1(ccccc1)[C@H](CN)C[C@@H](N)C(=O)O,200.881,-2.250936912,2.579592625,Computational
10181,c1(ccccc1)C[C@@H](N)C[C@@H](N)C(=O)O,200.881,-1.95057551,2.603616291,Computational
10193,c1(c(cccc1)CC[C@@H](N)C(=O)O)CN,200.855,-1.980473148,2.524461497,Computational
10211,c1(c(cccc1)N)CCC[C@@H](N)C(=O)O,200.855,-1.12906315,1.863520827,Computational
10223,c1(c(cccc1)C[C@@H](N)C(=O)O)CCN,200.855,-2.110576597,2.590315022,Computational
10243,c1(cc(ccc1)CC[C@H](N)C(=O)O)CN,200.855,-1.988565795,2.524456572,Computational
10247,c1(cc(ccc1)N)CCC[C@H](N)C(=O)O,200.855,-1.13641324,1.846658742,Computational
10253,c1(cc(ccc1)C[C@@H](N)C(=O)O)CCN,200.855,-2.108485253,2.589033534,Computational
10259,c1(ccc(cc1)CC[C@H](N)C(=O)O)CN,200.855,-1.991516656,2.364337845,Computational
10267,c1(ccc(cc1)N)CCC[C@H](N)C(=O)O,200.855,-1.127484908,2.470419277,Computational
10271,c1(ccc(cc1)C[C@H](N)C(=O)O)CCN,200.855,-2.106956081,2.42771228,Computational
10273,c1(ccc(cc1)[C@@H](N)C(=O)O)CCCN,200.855,-1.797548704,2.300673645,Computational
10289,c1(cccc(c1)[C@H](N)C(=O)O)CCCN,200.855,-1.797166537,2.461578684,Computational
10301,c1(ccccc1[C@@H](N)C(=O)O)CCCN,200.855,-1.789270886,2.467122089,Computational
10303,c12c(cccc1N[C@H](C2)[C@@H](N)C(=O)O)C,190.912,-1.309465774,1.315635687,Computational
10313,c12c(cccc1[C@@H](NC2)[C@H](N)C(=O)O)C,190.912,-1.644942401,1.791381989,Computational
10321,c12c(cccc1C)C[C@@H](N2)[C@H](N)C(=O)O,190.912,-1.309423905,2.725190764,Computational
10331,c12c(cccc1[C@@H](CN2)[C@@H](N)C(=O)O)C,190.912,-1.709818159,2.350153518,Computational
10333,c12c(cccc1C)CN[C@@H]2[C@H](N)C(=O)O,190.912,-1.643794871,1.791585601,Computational
10337,c12c(cccc1NC[C@@H]2[C@@H](N)C(=O)O)C,190.912,-1.710200483,2.373081763,Computational
10343,c12c(ccc(c1)C)N[C@H](C2)[C@H](N)C(=O)O,190.912,-1.309650874,1.438198408,Computational
10357,c12c(cc(cc1)C)N[C@@H](C2)[C@H](N)C(=O)O,190.912,-1.309471793,1.312178647,Computational
10369,c12c(ccc(c1)C)[C@@H](NC2)[C@H](N)C(=O)O,190.912,-1.639991981,1.784125898,Computational
10391,c12c(cc(cc1)C)[C@@H](NC2)[C@@H](N)C(=O)O,190.912,-1.642274486,1.78471072,Computational
10399,c12c(ccc(c1)C)[C@H](CN2)[C@@H](N)C(=O)O,190.912,-1.710216588,2.369825799,Computational
10427,c12c(cc(cc1)C)[C@H](CN2)[C@H](N)C(=O)O,190.912,-1.71144673,2.385410837,Computational
10429,c12c(cccc1)N[C@H]([C@@H]2C)[C@H](N)C(=O)O,190.938,-1.458003207,2.732574909,Computational
10433,c12c(cccc1)N[C@](C2)(C)[C@@H](N)C(=O)O,190.588,-1.542584601,2.712924509,Computational
10453,c12c(cccc1)[C@@](C)(NC2)[C@@H](N)C(=O)O,190.588,-1.869525388,1.744376023,Computational
10457,c12c(cccc1)[C@](CN2)(C)[C@@H](N)C(=O)O,190.588,-1.729987621,2.322634625,Computational
10459,c12c(cccc1)N(C)[C@H](C2)[C@H](N)C(=O)O,191.294,-1.187628201,2.466876401,Computational
10463,c12c(cccc1)[C@H](N(C2)C)[C@H](N)C(=O)O,191.294,-1.666854607,1.622221972,Computational
10477,c12c(cccc1)[C@@H](CN2C)[C@H](N)C(=O)O,191.294,-1.589871797,1.587037113,Computational
10487,c1(c(cccc1)[C@H](C)[C@@H](N)C(=O)O)C=N,194.848,-1.57295597,2.139270418,Computational
10499,c1(c(cccc1)[C@@H](C=N)[C@@H](N)C(=O)O)C,194.848,-1.777596762,2.290379169,Computational
10501,c1(cc(ccc1)[C@@H](C)[C@H](N)C(=O)O)C=N,194.848,-1.568706585,2.13582602,Computational
10513,c1(ccc(cc1)[C@@H](C)[C@@H](N)C(=O)O)C=N,194.848,-1.56830668,2.135303234,Computational
10529,c1(cc(ccc1)[C@@H](C=N)[C@@H](N)C(=O)O)C,194.848,-1.779005254,2.288027978,Computational
10531,c1(ccc(cc1)[C@@H](C=N)[C@@H](N)C(=O)O)C,194.848,-1.775445815,2.287080608,Computational
10559,c1(c(cccc1C[C@H](N)C(=O)O)C)C=N,194.822,-1.425450287,2.180624122,Computational
